Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating,Column1
ID1546,28/01/2016 13:00,Dan,Television,Y,Y,101,0:05:22,4,FALSE
ID1547,28/01/2016 13:17,Joe,Fridge,Y,Y,44,0:02:09,5,FALSE
ID1548,28/01/2016 13:17,Stewart,Television,Y,Y,10,0:01:51,3,FALSE
ID1549,28/01/2016 13:19,Diane,Television,Y,Y,45,0:03:26,1,FALSE
ID1550,28/01/2016 13:19,Stewart,Air Conditioner,Y,Y,24,0:02:16,4,FALSE
ID1551,28/01/2016 14:18,Joe,Toaster,Y,Y,70,0:05:53,1,FALSE
ID1552,28/01/2016 14:18,Martha,Television,Y,Y,101,0:05:52,5,FALSE
ID1553,28/01/2016 14:19,Dan,Television,Y,Y,23,0:03:16,3,FALSE
ID1554,28/01/2016 14:19,Joe,Washing Machine,Y,N,86,0:03:51,3,FALSE
ID1555,28/01/2016 14:32,Dan,Fridge,Y,Y,25,0:02:15,2,FALSE
ID1556,28/01/2016 14:32,Jim,Fridge,Y,Y,46,0:02:57,4,FALSE
ID1557,28/01/2016 14:57,Diane,Television,Y,Y,45,0:03:52,4,FALSE
ID1558,28/01/2016 14:57,Becky,Air Conditioner,N,N,,,,FALSE
ID1559,28/01/2016 15:53,Greg,Air Conditioner,Y,Y,93,0:06:31,3,FALSE
ID1560,28/01/2016 15:53,Joe,Toaster,Y,Y,61,0:02:01,1,FALSE
ID1561,28/01/2016 16:13,Diane,Television,N,N,,,,FALSE
ID1562,28/01/2016 16:13,Jim,Television,Y,Y,66,0:02:36,3,FALSE
ID1563,28/01/2016 16:19,Greg,Washing Machine,Y,Y,29,0:04:35,3,FALSE
ID1564,28/01/2016 16:19,Greg,Fridge,Y,Y,67,0:06:42,2,FALSE
ID1565,28/01/2016 16:40,Dan,Washing Machine,Y,Y,94,0:01:43,4,FALSE
ID1566,28/01/2016 16:40,Joe,Television,Y,N,80,0:05:00,4,FALSE
ID1567,28/01/2016 17:03,Dan,Toaster,Y,Y,27,0:03:16,4,FALSE
ID1568,28/01/2016 17:03,Dan,Television,Y,Y,41,0:03:17,4,FALSE
ID1569,28/01/2016 17:16,Martha,Air Conditioner,Y,Y,84,0:04:17,4,FALSE
ID1570,28/01/2016 17:16,Greg,Washing Machine,Y,Y,121,0:01:57,4,FALSE
ID1571,28/01/2016 17:52,Diane,Toaster,Y,Y,61,0:00:43,1,FALSE
ID1572,28/01/2016 17:52,Martha,Fridge,N,N,,,,FALSE
ID1573,28/01/2016 18:00,Diane,Toaster,Y,Y,54,0:06:11,2,FALSE
ID1574,28/01/2016 18:00,Stewart,Television,Y,Y,82,0:05:46,5,FALSE
ID1575,29/01/2016 9:02,Greg,Fridge,Y,Y,55,0:03:08,4,FALSE
ID1576,29/01/2016 9:02,Jim,Fridge,N,N,,,,FALSE
ID1577,29/01/2016 9:08,Dan,Toaster,Y,Y,87,0:01:09,5,FALSE
ID1578,29/01/2016 9:08,Greg,Toaster,N,N,,,,FALSE
ID1579,29/01/2016 9:20,Greg,Fridge,Y,Y,22,0:04:57,3,FALSE
ID1580,29/01/2016 9:20,Stewart,Toaster,N,N,,,,FALSE
ID1581,29/01/2016 9:57,Dan,Television,Y,Y,95,0:01:46,5,FALSE
ID1582,29/01/2016 9:57,Dan,Air Conditioner,Y,Y,23,0:06:15,4,FALSE
ID1583,29/01/2016 10:20,Greg,Fridge,Y,Y,43,0:02:05,4,FALSE
ID1584,29/01/2016 10:20,Becky,Toaster,N,N,,,,FALSE
ID1585,29/01/2016 10:29,Joe,Washing Machine,Y,Y,118,0:04:03,3,FALSE
ID1586,29/01/2016 10:29,Jim,Toaster,Y,Y,94,0:01:12,3,FALSE
ID1587,29/01/2016 10:50,Diane,Air Conditioner,Y,Y,59,0:04:55,4,FALSE
ID1588,29/01/2016 10:50,Jim,Air Conditioner,N,N,,,,FALSE
ID1589,29/01/2016 10:52,Stewart,Fridge,Y,Y,92,0:03:13,5,FALSE
ID1590,29/01/2016 10:52,Jim,Air Conditioner,Y,Y,51,0:02:40,2,FALSE
ID1591,29/01/2016 11:57,Diane,Toaster,N,N,,,,FALSE
ID1592,29/01/2016 11:57,Greg,Air Conditioner,Y,Y,11,0:04:23,5,FALSE
ID1593,29/01/2016 12:44,Joe,Toaster,Y,Y,62,0:02:21,1,FALSE
ID1594,29/01/2016 12:44,Joe,Air Conditioner,Y,Y,122,0:04:58,3,FALSE
ID1595,29/01/2016 12:46,Dan,Television,Y,Y,37,0:05:23,3,FALSE
ID1596,29/01/2016 12:46,Stewart,Toaster,Y,N,42,0:03:37,4,FALSE
ID1597,29/01/2016 12:51,Diane,Air Conditioner,Y,Y,112,0:04:29,3,FALSE
ID1598,29/01/2016 12:51,Martha,Toaster,Y,Y,98,0:03:09,4,FALSE
ID1599,29/01/2016 12:51,Stewart,Toaster,Y,Y,105,0:03:13,2,FALSE
ID1600,29/01/2016 12:51,Diane,Air Conditioner,Y,Y,78,0:03:03,5,FALSE
ID1601,29/01/2016 13:00,Martha,Washing Machine,Y,Y,68,0:00:45,4,FALSE
ID1602,29/01/2016 13:00,Jim,Washing Machine,Y,Y,17,0:05:47,3,FALSE
ID1603,29/01/2016 13:04,Diane,Fridge,Y,Y,23,0:01:20,4,FALSE
ID1604,29/01/2016 13:04,Diane,Fridge,Y,Y,39,0:01:09,1,FALSE
ID1605,29/01/2016 13:12,Greg,Washing Machine,Y,Y,102,0:04:45,3,FALSE
ID1606,29/01/2016 13:12,Dan,Fridge,Y,N,75,0:05:30,3,FALSE
ID1607,29/01/2016 13:37,Becky,Washing Machine,Y,Y,14,0:02:10,4,FALSE
ID1608,29/01/2016 13:37,Dan,Toaster,Y,Y,77,0:02:36,3,FALSE
ID1609,29/01/2016 14:11,Diane,Television,Y,N,83,0:00:34,4,FALSE
ID1610,29/01/2016 14:11,Stewart,Air Conditioner,N,N,,,,FALSE
ID1611,29/01/2016 14:32,Stewart,Washing Machine,N,N,,,,FALSE
ID1612,29/01/2016 14:32,Dan,Fridge,Y,Y,65,0:05:13,5,FALSE
ID1613,29/01/2016 14:49,Becky,Washing Machine,Y,Y,23,0:00:45,4,FALSE
ID1614,29/01/2016 14:49,Jim,Television,Y,Y,34,0:03:54,3,FALSE
ID1615,29/01/2016 15:08,Diane,Air Conditioner,Y,Y,45,0:05:51,3,FALSE
ID1616,29/01/2016 15:08,Diane,Air Conditioner,Y,Y,29,0:04:48,3,FALSE
ID1617,29/01/2016 15:21,Stewart,Washing Machine,Y,Y,84,0:06:43,3,FALSE
ID1618,29/01/2016 15:21,Joe,Toaster,Y,N,105,0:02:23,3,FALSE
ID1619,29/01/2016 15:44,Diane,Toaster,Y,Y,75,0:04:18,2,FALSE
ID1620,29/01/2016 15:44,Jim,Washing Machine,Y,Y,20,0:06:53,3,FALSE
ID1621,29/01/2016 15:46,Greg,Fridge,Y,Y,88,0:05:50,5,FALSE
ID1622,29/01/2016 15:46,Stewart,Air Conditioner,Y,Y,93,0:03:09,5,FALSE
ID1623,29/01/2016 15:51,Dan,Air Conditioner,Y,Y,65,0:01:48,3,FALSE
ID1624,29/01/2016 15:51,Becky,Toaster,N,N,,,,FALSE
ID1625,29/01/2016 16:10,Joe,Television,N,N,,,,FALSE
ID1626,29/01/2016 16:10,Joe,Air Conditioner,N,N,,,,FALSE
ID1627,29/01/2016 17:12,Greg,Toaster,Y,N,124,0:04:18,5,FALSE
ID1628,29/01/2016 17:12,Martha,Washing Machine,Y,Y,44,0:02:37,4,FALSE
ID1629,29/01/2016 17:41,Greg,Fridge,Y,Y,28,0:00:39,4,FALSE
ID1630,29/01/2016 17:41,Diane,Television,Y,N,43,0:02:08,4,FALSE
ID1631,29/01/2016 17:52,Stewart,Air Conditioner,N,N,,,,FALSE
ID1632,29/01/2016 17:52,Stewart,Fridge,Y,Y,53,0:01:44,4,FALSE
ID1633,30/01/2016 9:05,Diane,Washing Machine,Y,Y,84,0:01:42,4,FALSE
ID1634,30/01/2016 9:05,Becky,Toaster,Y,Y,84,0:04:58,5,FALSE
ID1635,30/01/2016 9:47,Dan,Fridge,Y,Y,12,0:05:56,5,FALSE
ID1636,30/01/2016 9:47,Jim,Washing Machine,Y,Y,85,0:03:42,3,FALSE
ID1637,30/01/2016 9:53,Diane,Television,Y,Y,124,0:01:01,4,FALSE
ID1638,30/01/2016 9:53,Becky,Toaster,Y,N,92,0:02:01,5,FALSE
ID1639,30/01/2016 10:07,Stewart,Air Conditioner,Y,Y,116,0:03:30,1,FALSE
ID1640,30/01/2016 10:07,Joe,Television,Y,Y,118,0:02:46,2,FALSE
ID1641,30/01/2016 10:09,Greg,Air Conditioner,Y,Y,99,0:02:32,2,FALSE
ID1642,30/01/2016 10:09,Joe,Toaster,Y,Y,77,0:04:24,4,FALSE
ID1643,30/01/2016 10:27,Jim,Air Conditioner,Y,Y,57,0:04:26,5,FALSE
ID1644,30/01/2016 10:27,Martha,Television,Y,Y,113,0:02:34,3,FALSE
ID1645,30/01/2016 10:40,Becky,Toaster,Y,Y,22,0:00:43,3,FALSE
ID1646,30/01/2016 10:40,Diane,Toaster,Y,Y,20,0:04:58,4,FALSE
ID1647,30/01/2016 11:12,Dan,Television,N,N,,,,FALSE
ID1648,30/01/2016 11:12,Jim,Air Conditioner,Y,Y,23,0:05:59,5,FALSE
ID1649,30/01/2016 11:26,Jim,Washing Machine,Y,Y,79,0:04:34,4,FALSE
ID1650,30/01/2016 11:26,Stewart,Washing Machine,Y,N,94,0:06:56,5,FALSE
ID1651,30/01/2016 11:52,Jim,Air Conditioner,Y,Y,118,0:02:13,4,FALSE
ID1652,30/01/2016 11:52,Martha,Fridge,Y,N,68,0:02:38,2,FALSE
ID1653,30/01/2016 12:17,Diane,Television,Y,Y,53,0:01:24,3,FALSE
ID1654,30/01/2016 12:17,Stewart,Fridge,Y,Y,52,0:06:10,3,FALSE
ID1655,30/01/2016 12:23,Dan,Toaster,Y,Y,13,0:05:51,3,FALSE
ID1656,30/01/2016 12:23,Diane,Washing Machine,Y,Y,78,0:04:34,5,FALSE
ID1657,30/01/2016 12:37,Dan,Washing Machine,Y,Y,32,0:02:05,4,FALSE
ID1658,30/01/2016 12:37,Martha,Washing Machine,N,N,,,,FALSE
ID1659,30/01/2016 12:40,Martha,Fridge,Y,Y,13,0:02:03,4,FALSE
ID1660,30/01/2016 12:40,Greg,Television,Y,N,91,0:04:01,3,FALSE
ID1661,30/01/2016 12:44,Jim,Fridge,Y,Y,41,0:01:28,3,FALSE
ID1662,30/01/2016 12:44,Becky,Television,Y,Y,69,0:06:58,2,FALSE
ID1663,30/01/2016 12:48,Stewart,Toaster,Y,Y,116,0:06:13,4,FALSE
ID1664,30/01/2016 12:48,Becky,Toaster,Y,N,98,0:06:11,5,FALSE
ID1665,30/01/2016 12:51,Dan,Toaster,Y,Y,16,0:04:08,1,FALSE
ID1666,30/01/2016 12:51,Martha,Air Conditioner,Y,Y,43,0:01:54,1,FALSE
ID1667,30/01/2016 13:03,Dan,Television,Y,Y,17,0:03:40,5,FALSE
ID1668,30/01/2016 13:03,Becky,Air Conditioner,Y,Y,27,0:02:47,5,FALSE
ID1669,30/01/2016 13:39,Becky,Fridge,Y,Y,88,0:06:12,5,FALSE
ID1670,30/01/2016 13:39,Dan,Air Conditioner,Y,N,45,0:06:50,4,FALSE
ID1671,30/01/2016 14:00,Joe,Air Conditioner,Y,N,19,0:02:16,4,FALSE
ID1672,30/01/2016 14:00,Joe,Toaster,N,N,,,,FALSE
ID1673,30/01/2016 14:09,Stewart,Washing Machine,Y,Y,85,0:03:04,4,FALSE
ID1674,30/01/2016 14:09,Stewart,Toaster,N,N,,,,FALSE
ID1675,30/01/2016 14:11,Stewart,Toaster,Y,N,122,0:03:36,3,FALSE
ID1676,30/01/2016 14:11,Becky,Air Conditioner,Y,Y,78,0:05:41,2,FALSE
ID1677,30/01/2016 14:36,Joe,Toaster,Y,N,68,0:01:05,2,FALSE
ID1678,30/01/2016 14:36,Greg,Television,Y,Y,33,0:04:35,3,FALSE
ID1679,30/01/2016 15:00,Becky,Toaster,Y,Y,19,0:05:57,1,FALSE
ID1680,30/01/2016 15:00,Martha,Washing Machine,Y,Y,97,0:06:53,5,FALSE
ID1681,30/01/2016 15:38,Joe,Toaster,Y,Y,33,0:01:19,2,FALSE
ID1682,30/01/2016 15:38,Martha,Fridge,Y,Y,124,0:04:48,5,FALSE
ID1683,30/01/2016 15:44,Stewart,Fridge,Y,Y,78,0:05:09,1,FALSE
ID1684,30/01/2016 15:44,Diane,Toaster,N,N,,,,FALSE
ID1685,30/01/2016 15:51,Dan,Air Conditioner,Y,Y,111,0:02:35,5,FALSE
ID1686,30/01/2016 15:51,Diane,Washing Machine,Y,Y,27,0:03:37,5,FALSE
ID1687,30/01/2016 15:59,Dan,Air Conditioner,Y,Y,18,0:04:41,3,FALSE
ID1688,30/01/2016 15:59,Greg,Television,Y,Y,31,0:04:18,4,FALSE
ID1689,30/01/2016 16:13,Stewart,Fridge,Y,N,65,0:03:41,4,FALSE
ID1690,30/01/2016 16:13,Becky,Fridge,N,N,,,,FALSE
ID1691,30/01/2016 16:19,Becky,Air Conditioner,Y,Y,91,0:00:50,3,FALSE
ID1692,30/01/2016 16:19,Stewart,Air Conditioner,Y,Y,71,0:01:27,2,FALSE
ID1693,30/01/2016 16:19,Greg,Washing Machine,N,N,,,,FALSE
ID1694,30/01/2016 16:19,Stewart,Washing Machine,Y,Y,78,0:04:26,3,FALSE
ID1695,30/01/2016 16:32,Jim,Air Conditioner,N,N,,,,FALSE
ID1696,30/01/2016 16:32,Jim,Washing Machine,N,N,,,,FALSE
ID1697,30/01/2016 16:49,Dan,Air Conditioner,N,N,,,,FALSE
ID1698,30/01/2016 16:49,Jim,Fridge,Y,Y,107,0:03:17,3,FALSE
ID1699,30/01/2016 16:52,Dan,Television,Y,Y,17,0:03:12,3,FALSE
ID1700,30/01/2016 16:52,Becky,Washing Machine,Y,Y,53,0:03:40,1,FALSE
ID1701,30/01/2016 17:09,Diane,Air Conditioner,Y,Y,49,0:06:33,5,FALSE
ID1702,30/01/2016 17:09,Greg,Television,Y,Y,33,0:01:05,5,FALSE
ID1703,30/01/2016 17:12,Diane,Television,Y,Y,103,0:03:39,2,FALSE
ID1704,30/01/2016 17:12,Greg,Toaster,Y,Y,114,0:03:22,3,FALSE
ID1705,30/01/2016 17:18,Stewart,Washing Machine,N,N,,,,FALSE
ID1706,30/01/2016 17:18,Jim,Fridge,N,N,,,,FALSE
ID1707,30/01/2016 17:25,Martha,Toaster,N,N,,,,FALSE
ID1708,30/01/2016 17:25,Dan,Television,Y,Y,38,0:06:51,2,FALSE
ID1709,30/01/2016 17:29,Stewart,Washing Machine,Y,N,50,0:01:19,2,FALSE
ID1710,30/01/2016 17:29,Becky,Washing Machine,Y,N,33,0:03:56,4,FALSE
ID1711,30/01/2016 17:31,Stewart,Toaster,Y,Y,97,0:02:52,3,FALSE
ID1712,30/01/2016 17:31,Jim,Television,Y,Y,20,0:05:07,5,FALSE
ID1713,31/01/2016 9:00,Dan,Toaster,Y,N,100,0:06:22,5,FALSE
ID1714,31/01/2016 9:00,Becky,Toaster,Y,Y,114,0:05:42,4,FALSE
ID1715,31/01/2016 9:08,Greg,Toaster,Y,Y,27,0:03:12,3,FALSE
ID1716,31/01/2016 9:08,Joe,Washing Machine,Y,Y,119,0:02:42,4,FALSE
ID1717,31/01/2016 9:14,Becky,Air Conditioner,Y,Y,30,0:00:59,5,FALSE
ID1718,31/01/2016 9:14,Stewart,Washing Machine,Y,Y,23,0:06:40,3,FALSE
ID1719,31/01/2016 9:24,Diane,Washing Machine,Y,Y,32,0:06:00,1,FALSE
ID1720,31/01/2016 9:24,Greg,Television,N,N,,,,FALSE
ID1721,31/01/2016 9:27,Diane,Toaster,Y,N,67,0:00:58,1,FALSE
ID1722,31/01/2016 9:27,Becky,Television,Y,Y,16,0:05:36,5,FALSE
ID1723,31/01/2016 9:30,Stewart,Washing Machine,Y,Y,120,0:03:10,1,FALSE
ID1724,31/01/2016 9:30,Joe,Toaster,Y,Y,73,0:05:43,2,FALSE
ID1725,31/01/2016 11:32,Jim,Toaster,N,N,,,,FALSE
ID1726,31/01/2016 11:32,Greg,Washing Machine,N,N,,,,FALSE
ID1727,31/01/2016 11:35,Joe,Fridge,N,N,,,,FALSE
ID1728,31/01/2016 11:35,Joe,Washing Machine,Y,Y,88,0:01:11,1,FALSE
ID1729,31/01/2016 11:39,Dan,Toaster,Y,Y,79,0:01:21,5,FALSE
ID1730,31/01/2016 11:39,Joe,Air Conditioner,Y,Y,42,0:01:40,5,FALSE
ID1731,31/01/2016 11:58,Dan,Washing Machine,N,N,,,,FALSE
ID1732,31/01/2016 11:58,Diane,Toaster,Y,Y,38,0:03:48,4,FALSE
ID1733,31/01/2016 12:00,Greg,Toaster,Y,Y,102,0:03:48,3,FALSE
ID1734,31/01/2016 12:00,Dan,Air Conditioner,Y,Y,112,0:06:43,3,FALSE
ID1735,31/01/2016 12:00,Jim,Air Conditioner,Y,Y,107,0:03:14,1,FALSE
ID1736,31/01/2016 12:00,Stewart,Washing Machine,Y,Y,93,0:02:39,5,FALSE
ID1737,31/01/2016 12:15,Diane,Toaster,Y,Y,37,0:06:57,4,FALSE
ID1738,31/01/2016 12:15,Dan,Air Conditioner,Y,Y,29,0:06:29,5,FALSE
ID1739,31/01/2016 12:37,Stewart,Toaster,Y,N,17,0:03:49,5,FALSE
ID1740,31/01/2016 12:37,Jim,Television,N,N,,,,FALSE
ID1741,31/01/2016 12:43,Dan,Air Conditioner,Y,Y,28,0:06:11,4,FALSE
ID1742,31/01/2016 12:43,Dan,Toaster,Y,Y,16,0:03:31,1,FALSE
ID1743,31/01/2016 12:50,Stewart,Fridge,Y,Y,123,0:06:18,2,FALSE
ID1744,31/01/2016 12:50,Martha,Washing Machine,N,N,,,,FALSE
ID1745,31/01/2016 14:05,Jim,Toaster,Y,Y,124,0:06:42,5,FALSE
ID1746,31/01/2016 14:05,Jim,Toaster,Y,Y,18,0:06:16,1,FALSE
ID1747,31/01/2016 14:05,Becky,Toaster,Y,Y,95,0:02:27,4,FALSE
ID1748,31/01/2016 14:05,Becky,Television,Y,Y,17,0:05:25,3,FALSE
ID1749,31/01/2016 14:05,Jim,Air Conditioner,N,N,,,,FALSE
ID1750,31/01/2016 14:05,Stewart,Toaster,Y,Y,75,0:00:33,3,FALSE
ID1751,31/01/2016 14:44,Joe,Toaster,Y,Y,37,0:05:46,4,FALSE
ID1752,31/01/2016 14:44,Martha,Television,Y,Y,36,0:01:26,3,FALSE
ID1753,31/01/2016 15:01,Diane,Air Conditioner,Y,Y,113,0:02:32,1,FALSE
ID1754,31/01/2016 15:01,Diane,Television,Y,Y,93,0:02:19,4,FALSE
ID1755,31/01/2016 15:04,Dan,Air Conditioner,Y,Y,24,0:04:51,1,FALSE
ID1756,31/01/2016 15:04,Diane,Television,Y,Y,92,0:02:28,3,FALSE
ID1757,31/01/2016 15:38,Jim,Television,N,N,,,,FALSE
ID1758,31/01/2016 15:38,Dan,Washing Machine,Y,Y,20,0:01:19,4,FALSE
ID1759,31/01/2016 15:56,Jim,Fridge,Y,Y,50,0:00:31,2,FALSE
ID1760,31/01/2016 15:56,Martha,Fridge,N,N,,,,FALSE
ID1761,31/01/2016 16:09,Stewart,Washing Machine,Y,Y,103,0:06:14,4,FALSE
ID1762,31/01/2016 16:09,Becky,Washing Machine,Y,Y,81,0:03:26,2,FALSE
ID1763,31/01/2016 16:09,Stewart,Television,Y,Y,48,0:03:57,5,FALSE
ID1764,31/01/2016 16:09,Dan,Television,Y,Y,92,0:06:01,3,FALSE
ID1765,31/01/2016 16:20,Greg,Television,Y,Y,95,0:05:01,3,FALSE
ID1766,31/01/2016 16:20,Becky,Washing Machine,Y,Y,49,0:01:58,3,FALSE
ID1767,31/01/2016 16:56,Becky,Washing Machine,Y,Y,58,0:04:42,5,FALSE
ID1768,31/01/2016 16:56,Dan,Television,N,N,,,,FALSE
ID1769,31/01/2016 17:08,Dan,Fridge,N,N,,,,FALSE
ID1770,31/01/2016 17:08,Diane,Toaster,Y,Y,78,0:01:03,4,FALSE
ID1771,31/01/2016 17:34,Jim,Fridge,Y,Y,91,0:02:59,3,FALSE
ID1772,31/01/2016 17:34,Greg,Air Conditioner,Y,Y,121,0:06:01,2,FALSE
